"","...1","followup_fallstudyhours","followup_getwritinghelp","followup_metwithinstructor","followup_metwithfreetutor","followup_imptodowellatuoft","followup_depressed","followup_stressed","fathers_education","mothers_education","fall_meangrade_year1","exp_gradschl","agreeableness2","agreeableness","extraversion2","extraversion","study_habit"
"74",155,4,5,0,0,6,1,3,2,2,80,1,0.0602638274431229,1,0.924029648303986,1,5
"75",158,8,6,0,0,4,3,2,6,6,55.3333320617676,1,-0.325147598981857,0,0.764242827892303,1,6
"76",159,3,3,0,2,3,2,1,8,0,58.5,0,-0.517853319644928,0,0.284882336854935,1,5
"77",160,4,1,0,0,6,3,2,7,6,84.75,1,-0.710559010505676,0,-0.514051795005798,0,1
"78",163,16,5,5,5,6,1,2,2,2,61.5,0,-0.710559010505676,0,-0.194478139281273,0,15
"79",165,4,4,5,5,6,2,3,8,5,59,1,-0.517853319644928,0,0.444669157266617,1,14
"80",166,4,5,0,1,5,2,1,5,5,29,0,-0.903264701366425,0,-0.0346913151443005,0,6
"81",167,8,4,2,1,7,2,1,7,7,66,0,0.638380944728851,1,0.284882336854935,1,7
"82",169,2,3,2,2,2,1,2,7,2,77.6666641235352,0,0.252969533205032,1,-0.833625435829163,0,7
"83",170,2,2,0,0,3,3,2,2,3,80.5,1,-0.517853319644928,0,0.604456007480621,1,2
"84",171,4,5,5,2,7,0,1,6,1,63,1,-0.132441878318787,0,-0.354264974594116,0,12
"85",172,9,1,2,5,5,2,3,6,5,79.3333358764648,0,-0.132441878318787,0,0.764242827892303,1,8
"86",174,2,4,2,2,6,1,2,7,6,61,1,0.638380944728851,1,-0.833625435829163,0,8
"87",176,22,5,8,8,2,1,2,1,1,75.3333358764648,0,-0.903264701366425,0,-0.514051795005798,0,21
"88",177,2,3,0,1,6,1,1,6,2,51.6666679382324,1,-0.903264701366425,0,-0.514051795005798,0,4
"89",179,2,4,1,1,5,0,1,0,2,61.3333320617676,0,0.831086695194244,1,-0.0346913151443005,0,6
"90",181,4,2,1,0,7,3,3,0,3,74,1,-0.325147598981857,0,0.284882336854935,1,3
"91",182,15,5,0,2,7,2,2,6,6,80.5,1,0.445675253868103,1,-0.67383861541748,0,7
"92",184,6,2,2,0,7,2,2,6,6,53,0,0.445675253868103,1,-0.993412256240845,0,4
"93",185,18,4,2,2,4,3,1,2,5,57,1,-0.903264701366425,0,0.444669157266617,1,8
"94",187,6,4,0,1,5,2,3,6,6,79,0,0.0602638274431229,1,-0.67383861541748,0,5
"95",190,6,2,0,1,5,2,1,0,5,68.75,0,0.445675253868103,1,0.125095501542091,1,3
"96",191,6,5,2,2,7,1,3,6,5,60,0,-0.132441878318787,0,-0.0346913151443005,0,9
"97",192,12,4,0,1,7,2,3,5,5,68,0,0.638380944728851,1,-0.354264974594116,0,5
"98",193,5,3,1,0,4,2,2,6,6,61.5,0,-0.517853319644928,0,0.444669157266617,1,4
"99",195,6,4,1,2,6,0,2,1,1,71,1,0.0602638274431229,1,0.125095501542091,1,7
"100",196,21,3,1,1,4,2,2,7,6,83,1,0.638380944728851,1,-0.514051795005798,0,5
"101",199,4,4,2,2,7,1,2,7,6,78.3333358764648,1,-0.517853319644928,0,0.444669157266617,1,8
"102",200,4,3,8,5,4,2,1,2,2,83,0,-0.325147598981857,0,0.444669157266617,1,16
"103",203,7,5,1,0,5,2,3,6,6,60.5,0,-0.132441878318787,0,0.284882336854935,1,6
"104",205,8,4,0,0,5,2,3,2,2,70,0,-0.325147598981857,0,-0.354264974594116,0,4
"105",206,3,4,1,2,3,2,2,2,4,72.3333358764648,0,-0.710559010505676,0,0.764242827892303,1,7
"106",207,3,3,1,1,6,1,1,6,6,81,0,-0.517853319644928,0,0.764242827892303,1,5
"107",212,10,4,2,0,2,1,2,6,7,70,1,0.0602638274431229,1,-0.514051795005798,0,6
"108",213,10,4,5,2,7,1,0,5,5,77,0,-0.325147598981857,0,0.284882336854935,1,11
"109",214,10,4,1,0,6,0,3,2,2,71,0,-0.325147598981857,0,-0.833625435829163,0,5
"110",215,50,5,2,0,7,1,3,6,7,93,0,0.445675253868103,1,-0.833625435829163,0,7
"111",216,7,3,1,2,5,1,2,8,8,38,0,-0.903264701366425,0,0.444669157266617,1,6
"112",217,7,5,5,5,6,2,1,1,2,63,1,-0.903264701366425,0,-0.194478139281273,0,15
"113",219,20,2,2,2,6,1,1,7,6,70,0,0.252969533205032,1,-0.354264974594116,0,6
"114",220,4,5,0,1,5,1,2,8,8,80,1,0.252969533205032,1,-0.0346913151443005,0,6
"115",222,6,4,0,0,4,2,3,3,2,59.3333320617676,0,-0.132441878318787,0,0.444669157266617,1,4
"116",225,2,2,1,2,7,0,3,2,1,58,1,0.0602638274431229,1,0.764242827892303,1,5
"117",226,2,4,0,0,6,1,1,5,1,67.5,0,-0.710559010505676,0,0.284882336854935,1,4
"118",227,5,4,0,0,3,2,1,7,6,83.5,1,-0.325147598981857,0,-0.194478139281273,0,4
"119",228,3,5,8,8,6,2,3,6,1,73,0,0.0602638274431229,1,-0.0346913151443005,0,21
"120",230,57,6,0,2,7,1,1,2,2,63.5,1,-0.517853319644928,0,0.284882336854935,1,8
"121",231,22,4,0,0,7,1,2,2,5,76.5,0,-0.132441878318787,0,0.924029648303986,1,4
"122",234,20,2,0,0,6,2,2,1,5,83,1,-0.325147598981857,0,0.604456007480621,1,2
"123",237,11,3,2,1,7,3,3,5,0,65.6666641235352,1,0.445675253868103,1,-0.514051795005798,0,6
"124",239,30,4,0,1,7,2,2,6,6,78,0,0.638380944728851,1,-0.993412256240845,0,5
"125",240,8,4,1,5,6,3,1,5,5,63,1,-0.710559010505676,0,0.444669157266617,1,10
"126",241,41,4,1,5,6,2,3,5,5,72.3333358764648,1,0.445675253868103,1,-0.194478139281273,0,10
"127",244,15,5,0,1,6,1,3,5,6,84,1,0.252969533205032,1,0.284882336854935,1,6
"128",246,12,4,1,8,7,2,2,6,6,83,1,-0.517853319644928,0,-0.514051795005798,0,13
"129",250,14,4,2,5,6,2,3,2,2,65,1,0.0602638274431229,1,0.604456007480621,1,11
"130",252,38,4,1,2,7,2,3,8,8,73,1,0.638380944728851,1,0.284882336854935,1,7
"131",255,16,4,0,2,6,1,1,5,5,71,0,0.831086695194244,1,-0.0346913151443005,0,6
"132",260,2,4,1,2,3,1,2,7,7,56.5,1,0.0602638274431229,1,0.604456007480621,1,7
"133",262,4,4,2,2,4,1,2,0,1,56.75,1,0.445675253868103,1,0.764242827892303,1,8
"134",264,1,4,2,0,6,2,1,6,2,58.5,0,0.445675253868103,1,0.604456007480621,1,6
"135",265,20,5,0,1,7,1,3,7,6,87.3333358764648,1,-0.132441878318787,0,0.764242827892303,1,6
"136",266,15,5,1,1,5,3,3,2,3,68.5,1,-0.132441878318787,0,-0.0346913151443005,0,7
"137",268,6,3,0,0,7,2,2,6,0,90,1,0.638380944728851,1,-0.833625435829163,0,3
"138",272,4,3,0,0,6,1,2,1,7,50,0,-0.903264701366425,0,0.604456007480621,1,3
"139",273,8,4,0,0,5,1,2,8,6,65.5,1,-0.517853319644928,0,0.604456007480621,1,4
"140",277,6,4,1,2,7,2,2,6,6,65.5999984741211,0,-0.903264701366425,0,-0.0346913151443005,0,7
"141",280,16,3,0,5,6,1,2,1,1,83,1,0.445675253868103,1,-0.67383861541748,0,8
"142",281,1,2,1,0,6,2,2,5,6,63.5,1,-0.903264701366425,0,-0.514051795005798,0,3
"143",283,15,4,2,1,6,1,2,7,6,86.5,1,0.445675253868103,1,0.125095501542091,1,7
"144",284,35,4,2,2,7,3,3,8,6,76.5,1,0.0602638274431229,1,-0.194478139281273,0,8
"145",286,5,4,1,0,6,2,2,6,6,70.5,1,0.252969533205032,1,-0.514051795005798,0,5
"146",287,10,4,1,1,6,2,3,2,2,76,0,0.638380944728851,1,-0.993412256240845,0,6
"147",289,10,4,0,1,6,2,3,5,2,33,0,0.445675253868103,1,-0.0346913151443005,0,5
"148",290,4,1,1,0,1,0,0,1,2,60,1,-0.903264701366425,0,0.444669157266617,1,2
"149",297,10,3,0,0,6,1,1,2,2,62,1,0.831086695194244,1,-0.194478139281273,0,3
"150",299,40,2,0,0,3,2,2,5,5,78.5,1,-0.325147598981857,0,0.604456007480621,1,2
"151",300,30,6,2,0,7,1,2,2,2,81,1,-0.710559010505676,0,0.764242827892303,1,8
"152",301,8,3,0,5,6,1,1,6,5,74.4000015258789,1,0.252969533205032,1,-0.67383861541748,0,8
"153",303,4,3,2,2,3,2,1,2,2,61.6666679382324,0,-0.325147598981857,0,0.604456007480621,1,7
"154",304,10,3,0,1,5,2,2,7,7,70,1,0.445675253868103,1,-0.194478139281273,0,4
"155",307,2,4,0,2,6,1,1,7,6,62.3333320617676,1,0.0602638274431229,1,-0.194478139281273,0,6
"156",308,40,5,1,0,6,3,3,8,8,78.5,1,0.445675253868103,1,-0.0346913151443005,0,6
"157",311,20,4,0,5,6,2,2,6,5,80,1,-0.325147598981857,0,0.764242827892303,1,9
"158",314,30,3,1,2,6,2,2,5,5,66,1,0.252969533205032,1,-0.354264974594116,0,6
"159",318,16,5,2,2,7,3,3,7,6,77.5,1,0.831086695194244,1,0.604456007480621,1,9
"160",325,2,5,0,0,6,2,1,7,5,66.5,1,0.638380944728851,1,0.284882336854935,1,5
"161",327,8,5,1,1,7,3,2,5,5,50.5,1,-0.517853319644928,0,0.444669157266617,1,7
"162",329,7,4,2,0,4,1,2,4,2,87.3333358764648,0,-0.132441878318787,0,-0.354264974594116,0,6
"163",332,15,4,1,0,5,1,2,6,5,68,1,-0.903264701366425,0,-0.194478139281273,0,5
"164",337,4,4,0,0,5,0,0,8,6,81.5,1,0.638380944728851,1,-0.67383861541748,0,4
"165",338,6,5,0,0,5,3,3,6,7,50,0,0.445675253868103,1,0.284882336854935,1,5
"166",344,15,6,1,2,6,1,3,7,7,57.5,1,-0.903264701366425,0,0.125095501542091,1,9
"167",346,6,5,0,1,7,2,2,7,6,63,0,-0.132441878318787,0,0.125095501542091,1,6
"168",347,18,4,0,2,7,2,2,2,6,66,1,-0.132441878318787,0,-0.993412256240845,0,6
"169",351,4,6,5,8,7,2,1,8,6,93.4000015258789,1,0.0602638274431229,1,0.764242827892303,1,19
"170",352,1,2,1,0,4,3,3,8,8,40,1,0.252969533205032,1,0.284882336854935,1,3
"171",355,20,4,5,5,7,1,2,6,6,87,1,0.0602638274431229,1,0.444669157266617,1,14
"172",356,10,2,1,1,7,2,1,6,6,85,1,0.445675253868103,1,0.924029648303986,1,4
"173",357,10,3,0,2,6,1,2,6,6,65.5,1,0.831086695194244,1,-0.67383861541748,0,5
"174",359,5,4,0,0,4,1,1,8,6,88.3333358764648,1,-0.132441878318787,0,-0.67383861541748,0,4
"175",362,5,4,1,2,5,2,2,7,7,63.5,1,0.445675253868103,1,-0.67383861541748,0,7
"176",363,1,2,0,0,7,2,2,6,7,60,1,-0.710559010505676,0,0.125095501542091,1,2
"177",364,15,4,1,2,6,2,2,6,7,67,1,0.0602638274431229,1,-0.0346913151443005,0,7
"178",367,3,1,0,0,7,1,1,6,6,79.5,1,0.0602638274431229,1,0.125095501542091,1,1
"179",368,7,4,2,1,7,1,2,7,0,88,1,-0.903264701366425,0,-0.194478139281273,0,7
"180",369,3,3,2,5,3,2,3,3,5,72,1,-0.517853319644928,0,0.125095501542091,1,10
"181",370,13,5,0,1,5,3,2,1,2,64,1,-0.710559010505676,0,-0.0346913151443005,0,6
"182",375,4,3,1,1,3,2,1,2,2,81.6666641235352,0,0.638380944728851,1,0.764242827892303,1,5
"183",377,2,3,0,0,6,2,3,6,6,58.5,0,0.0602638274431229,1,0.604456007480621,1,3
"184",381,6,3,0,1,7,1,2,0,0,75,1,0.445675253868103,1,-0.67383861541748,0,4
"185",384,8,3,2,1,5,2,1,7,6,72,1,0.831086695194244,1,0.444669157266617,1,6
"186",385,15,3,0,1,7,0,2,2,5,77.5,1,0.638380944728851,1,0.604456007480621,1,4
"187",386,20,3,0,5,7,1,2,7,6,76,1,0.831086695194244,1,-0.514051795005798,0,8
"188",396,25,5,2,2,6,3,3,6,6,68,1,-0.710559010505676,0,-0.0346913151443005,0,9
"189",398,2,5,2,1,6,3,3,3,3,42,0,0.252969533205032,1,0.764242827892303,1,8
"190",399,12,2,0,2,5,1,1,6,6,66,1,-0.325147598981857,0,0.444669157266617,1,4
"191",403,12,3,2,2,2,1,1,6,6,71,0,-0.903264701366425,0,0.444669157266617,1,7
"192",404,2,3,2,1,6,1,1,6,6,18,1,0.638380944728851,1,0.444669157266617,1,6
"193",408,24,4,1,2,7,2,2,6,5,69.5,1,0.445675253868103,1,-0.0346913151443005,0,7
"194",410,35,4,2,8,6,2,1,1,2,79,0,0.445675253868103,1,-0.0346913151443005,0,14
"195",414,3,4,0,0,7,2,3,2,6,70.5,0,0.831086695194244,1,0.764242827892303,1,4
"196",415,3,4,1,1,5,1,2,6,6,71,1,-0.517853319644928,0,0.125095501542091,1,6
"197",416,14,4,0,2,7,1,2,6,6,77,1,-0.710559010505676,0,0.284882336854935,1,6
"198",419,3,3,0,2,7,1,2,5,5,85,1,0.0602638274431229,1,-0.993412256240845,0,5
"199",420,1,1,1,0,5,2,2,5,5,52.5,0,0.638380944728851,1,-0.514051795005798,0,2
"200",421,1,3,2,2,3,2,1,6,2,53.2000007629395,1,0.445675253868103,1,-0.0346913151443005,0,7
"201",422,3,4,2,2,3,2,2,5,5,54,0,0.445675253868103,1,0.604456007480621,1,8
"202",423,24,5,2,2,7,3,3,2,2,86.5,0,0.445675253868103,1,-0.0346913151443005,0,9
"203",424,23,2,0,0,7,2,1,2,0,80,0,-0.325147598981857,0,-0.67383861541748,0,2
"204",425,21,6,2,5,7,2,3,0,0,86,1,0.0602638274431229,1,-0.993412256240845,0,13
"205",426,13,5,2,8,7,2,3,6,6,72.5,1,-0.132441878318787,0,0.125095501542091,1,15
"206",431,12,3,1,1,6,1,1,8,7,80.5,1,-0.325147598981857,0,0.284882336854935,1,5
"207",432,9,4,1,2,5,2,2,6,6,67.5999984741211,0,0.445675253868103,1,0.924029648303986,1,7
"208",434,4,6,1,2,7,2,3,6,6,70,1,-0.132441878318787,0,-0.0346913151443005,0,9
"209",437,14,4,5,2,6,1,2,2,1,70.75,1,0.252969533205032,1,-0.354264974594116,0,11
"210",439,8,5,2,2,4,3,3,0,4,58.2000007629395,0,0.0602638274431229,1,0.284882336854935,1,9
"211",442,11,5,2,5,6,3,2,8,7,45.75,0,0.831086695194244,1,0.444669157266617,1,12
"212",446,7,1,1,0,3,0,0,5,6,84,1,-0.710559010505676,0,-0.833625435829163,0,2
"213",448,22,3,1,0,3,1,2,7,6,64,1,0.0602638274431229,1,0.125095501542091,1,4
"214",449,9,4,1,8,6,1,2,4,4,54,1,0.638380944728851,1,-0.67383861541748,0,13
"215",450,4,2,0,0,6,2,1,6,6,80.6666641235352,1,-0.132441878318787,0,0.444669157266617,1,2
"216",453,15,2,2,0,6,1,2,6,6,74.75,1,0.638380944728851,1,0.444669157266617,1,4
"217",455,8,4,0,8,7,2,3,8,2,73,1,-0.517853319644928,0,0.284882336854935,1,12
"218",457,5,2,1,2,3,1,2,6,5,51.5,1,-0.903264701366425,0,0.764242827892303,1,5
"219",459,2,5,2,2,3,2,2,7,6,62,0,-0.710559010505676,0,-0.354264974594116,0,9
"220",460,10,4,1,0,7,1,1,7,6,80,1,-0.132441878318787,0,0.444669157266617,1,5
"221",461,5,3,0,0,4,1,1,7,7,77.5,0,0.252969533205032,1,-0.0346913151443005,0,3
"222",464,22,3,0,2,5,1,1,7,7,60.5,0,0.0602638274431229,1,0.604456007480621,1,5
"223",465,8,2,0,0,5,3,3,7,7,57,1,0.445675253868103,1,-0.194478139281273,0,2
"224",466,15,4,0,2,7,2,2,6,4,79.3333358764648,0,0.638380944728851,1,-0.354264974594116,0,6
"225",467,5,6,0,0,6,1,0,6,6,75.3333358764648,1,0.252969533205032,1,0.604456007480621,1,6
"226",469,3,5,0,2,7,1,2,5,5,79,1,-0.132441878318787,0,-0.514051795005798,0,7
"227",471,15,5,1,0,6,1,2,2,2,39,1,-0.517853319644928,0,0.284882336854935,1,6
"228",472,12,4,5,2,6,2,2,7,8,63,0,0.831086695194244,1,-0.194478139281273,0,11
"229",474,57,6,0,8,7,1,2,6,6,69,0,0.831086695194244,1,-0.194478139281273,0,14
"230",480,6,4,0,1,5,3,3,2,2,64.3333358764648,1,0.252969533205032,1,-0.67383861541748,0,5
"231",481,4,4,2,0,3,3,3,6,6,55.6666679382324,0,-0.132441878318787,0,0.764242827892303,1,6
"232",482,14,4,0,2,5,3,3,6,6,40.6666679382324,0,-0.517853319644928,0,0.125095501542091,1,6
"233",484,3,3,2,2,5,2,2,8,5,77.5,1,0.252969533205032,1,-0.194478139281273,0,7
"234",485,8,3,5,2,4,1,2,1,2,69,0,0.638380944728851,1,0.764242827892303,1,10
"235",486,3,5,2,0,7,2,2,2,5,53,1,0.445675253868103,1,-0.0346913151443005,0,7
"236",487,6,4,1,0,6,2,2,2,2,55.4000015258789,1,0.0602638274431229,1,-0.194478139281273,0,5
"237",488,22,3,0,0,6,2,3,0,0,81,1,-0.903264701366425,0,-0.67383861541748,0,3
"238",489,5,5,0,1,5,3,2,7,7,73,1,0.445675253868103,1,-0.354264974594116,0,6
"239",491,22,3,2,1,7,3,2,6,6,85.5,1,0.0602638274431229,1,0.125095501542091,1,6
"240",493,6,2,2,0,6,2,2,0,0,87,1,-0.325147598981857,0,-0.67383861541748,0,4
"241",494,40,4,1,8,6,0,0,3,3,63.7999992370605,1,-0.325147598981857,0,-0.833625435829163,0,13
"242",500,6,4,5,1,7,2,3,8,8,58.5,1,-0.903264701366425,0,0.924029648303986,1,10
"243",501,12,4,5,2,7,3,3,6,6,64.5,1,0.831086695194244,1,-0.194478139281273,0,11
"244",502,4,5,1,1,4,1,2,2,2,75,0,-0.325147598981857,0,0.764242827892303,1,7
"245",506,10,6,0,0,7,3,3,6,6,79,1,0.831086695194244,1,-0.993412256240845,0,6
"246",507,7,5,5,5,6,2,2,6,6,80,0,0.831086695194244,1,0.604456007480621,1,15
"247",508,5,5,0,0,5,2,2,6,6,32,0,-0.903264701366425,0,0.284882336854935,1,5
"248",509,15,5,2,2,7,0,2,3,6,71.5,1,0.445675253868103,1,0.604456007480621,1,9
"249",510,1,2,0,0,7,2,3,8,8,81,1,0.638380944728851,1,-0.514051795005798,0,2
"250",512,25,6,2,1,7,1,1,3,6,74,1,-0.517853319644928,0,0.444669157266617,1,9
"251",514,35,5,5,5,7,2,3,7,6,71,1,0.638380944728851,1,-0.67383861541748,0,15
"252",516,8,2,0,0,7,1,2,6,7,77.5,1,0.831086695194244,1,-0.67383861541748,0,2
"253",517,3,3,0,0,3,3,3,2,1,68,0,0.0602638274431229,1,0.444669157266617,1,3
"254",518,2,5,1,0,7,2,2,2,2,66,0,0.0602638274431229,1,-0.514051795005798,0,6
"255",520,4,5,1,8,7,2,3,4,6,75,1,-0.132441878318787,0,0.924029648303986,1,14
"256",521,10,2,1,1,4,1,2,6,5,82,1,0.0602638274431229,1,-0.67383861541748,0,4
"257",522,21,6,5,5,7,2,3,7,8,79,1,0.831086695194244,1,-0.354264974594116,0,16
"258",523,4,3,0,0,7,2,2,6,6,85,1,-0.517853319644928,0,0.125095501542091,1,3
"259",525,24,4,2,2,6,1,1,5,2,83.3333358764648,0,0.831086695194244,1,-0.993412256240845,0,8
